id,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,alcohol,amphet,amyl,benzos,caff,cannabis,choc,coke,crack,ecstasy,heroin,ketamine,legalh,lsd,meth,mushrooms,nicotine,semer,vsa,yhat,a,y
90,0.49788,0.48246,1.16365,0.96082,-0.31685,0.91093,-0.57545,0.29338,-0.60633,-0.27607,0.52975,-0.21575,CL5,CL1,CL1,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL1,not last year,white,never
91,0.49788,0.48246,1.16365,0.96082,-0.31685,1.37297,0.32197,0.7233,0.28783,-0.78155,-1.37983,0.07987,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,not last year,white,last year
92,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.41667,-0.43999,0.7233,0.28783,0.7583,0.88113,0.7654,CL2,CL0,CL0,CL3,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,last year,white,not last year
93,-0.07854,-0.48246,-1.22751,0.96082,-0.31685,-1.55078,-0.30033,-0.45174,0.28783,-0.00665,-0.71126,-0.84637,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
94,2.59171,0.48246,-1.7379,0.96082,-0.31685,-0.14882,-0.80615,-0.97631,0.76096,0.41594,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
95,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.67825,-0.57545,-0.97631,0.59042,-0.14277,-1.37983,-2.07848,CL5,CL0,CL0,CL3,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,not last year
96,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,0.32197,1.06238,-1.6209,1.13407,0.52975,-0.21575,CL6,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,not last year,white,not last year
97,0.49788,0.48246,0.45468,0.24923,-0.31685,0.13606,-1.09207,0.29338,-0.15487,0.7583,-1.37983,-1.54858,CL4,CL1,CL0,CL0,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0,last year,white,not last year
98,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.46725,0.63779,-0.31776,-0.60633,-1.13788,0.19268,-0.84637,CL5,CL1,CL0,CL1,CL6,CL1,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year
99,0.49788,-0.48246,1.98437,0.24923,-0.31685,-1.1943,-0.43999,-0.01928,-0.60633,0.93949,-0.21712,1.2247,CL4,CL1,CL0,CL0,CL6,CL1,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0,last year,white,not last year
100,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.67825,3.00537,0.7233,0.94156,1.63088,0.52975,0.40148,CL6,CL2,CL0,CL3,CL6,CL3,CL5,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,last year,white,last year
101,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,-1.05308,2.57309,0.58331,-1.47955,-0.40581,-0.21712,1.2247,CL6,CL3,CL3,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL3,CL2,CL2,CL0,CL3,CL0,CL0,CL0,last year,white,last year
102,1.09449,0.48246,-1.7379,-0.09765,-0.31685,-0.58016,0.47617,-1.68062,-0.15487,0.93949,-1.37983,-0.84637,CL4,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,not last year
103,1.09449,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,1.2861,1.43533,-1.34289,-0.00665,-0.71126,1.2247,CL6,CL1,CL3,CL4,CL6,CL1,CL4,CL4,CL1,CL2,CL2,CL1,CL1,CL2,CL0,CL2,CL1,CL0,CL0,last year,white,not last year
104,1.09449,0.48246,-0.05921,0.24923,-0.31685,0.04257,0.63779,-0.31776,-0.30172,0.12331,0.19268,0.7654,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
105,-0.07854,0.48246,-0.61113,0.24923,-0.31685,-0.92104,0.16767,-0.17779,1.11406,0.58489,-0.71126,0.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0,last year,white,last year
106,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-2.21844,0.47617,-1.82919,-0.76096,2.04506,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
107,-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.02119,-0.30033,-1.82919,0.28783,-0.40581,-1.37983,-0.84637,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
108,0.49788,0.48246,-1.7379,0.96082,-0.31685,0.13606,0.00332,-1.27553,-0.76096,0.58489,0.52975,-0.21575,CL5,CL3,CL0,CL0,CL6,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,not last year,white,never
109,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,2.127,0.14143,0.13136,0.7583,1.86203,1.2247,CL5,CL0,CL0,CL3,CL6,CL3,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,last year
110,1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.79151,0.47617,-1.42424,-0.91699,-0.52745,-0.71126,0.07987,CL5,CL1,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,not last year
111,1.09449,-0.48246,1.16365,0.96082,-0.50212,-0.14882,0.32197,0.14143,-0.30172,-0.14277,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,not last year,non-white,never
112,-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.31287,-1.09207,-0.84732,-0.60633,-0.65253,0.19268,0.40148,CL6,CL1,CL0,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0,not last year,white,last year
113,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.1943,0.32197,0.88309,-1.21213,-0.78155,-0.21712,-0.21575,CL3,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,not last year
114,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,CL4,CL0,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,never,white,not last year
115,0.49788,-0.48246,-0.61113,0.96082,-0.31685,-2.3436,1.93886,1.43533,-0.76096,-1.38502,1.86203,1.2247,CL4,CL1,CL1,CL2,CL6,CL6,CL4,CL1,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0,last year,white,last year
116,-0.07854,0.48246,-0.05921,0.24923,-0.31685,0.22393,-0.57545,-0.84732,0.28783,1.13407,-1.37983,-2.07848,CL5,CL1,CL2,CL0,CL6,CL2,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL2,CL6,CL0,CL0,last year,white,not last year
117,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,CL4,CL0,CL0,CL0,CL4,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,not last year
118,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.60383,0.80523,1.43533,0.13136,-1.13788,0.52975,0.40148,CL5,CL1,CL1,CL3,CL6,CL1,CL5,CL3,CL0,CL3,CL2,CL2,CL2,CL2,CL0,CL3,CL4,CL0,CL0,last year,white,not last year
119,0.49788,0.48246,-0.61113,-0.57009,-0.31685,1.8399,-1.92173,-2.39883,1.11406,0.25953,-0.21712,-1.54858,CL5,CL0,CL0,CL6,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL0,last year,white,not last year
120,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.63779,-0.97631,0.28783,1.46191,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,never,white,never
121,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.05308,0.63779,-0.97631,-1.07533,0.7583,0.19268,1.92173,CL6,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0,not last year,white,not last year
122,0.49788,0.48246,-0.05921,0.96082,-0.31685,1.49158,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,never
123,1.82213,-0.48246,1.16365,0.96082,-0.31685,0.22393,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
124,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,-0.69509,-0.45174,-0.01729,0.12331,1.29221,0.07987,CL5,CL1,CL0,CL0,CL6,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,not last year,white,last year
125,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,1.93886,0.29338,0.43852,0.58489,-0.21712,-0.21575,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
126,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.46725,1.2861,0.44585,0.13136,1.13407,0.52975,0.40148,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,never
127,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.1943,0.63779,-1.11902,-0.45321,-0.00665,-0.21712,-0.84637,CL5,CL1,CL1,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,not last year,white,not last year
128,1.09449,0.48246,-1.43719,0.96082,-0.31685,-0.34799,-0.80615,-0.84732,0.28783,0.93949,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
129,0.49788,-0.48246,1.98437,0.96082,-0.50212,0.04257,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.18084,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,never,non-white,never
130,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
131,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.91093,0.32197,-1.42424,0.43852,2.33337,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
132,1.09449,0.48246,-1.7379,0.96082,0.1144,-1.55078,-0.15487,-1.27553,2.46262,0.58489,-1.37983,-2.07848,CL4,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,never,non-white,never
133,0.49788,0.48246,-1.22751,0.21128,-0.31685,-0.24649,-0.57545,-0.58331,-0.15487,0.25953,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,never
134,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,CL5,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,last year,white,not last year
135,-0.07854,0.48246,1.16365,0.96082,0.126,3.27393,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,CL6,CL1,CL0,CL0,CL6,CL1,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL1,not last year,non-white,not last year
136,0.49788,0.48246,-1.7379,0.96082,-0.31685,-1.69163,1.58487,-0.58331,1.81866,1.63088,0.52975,-0.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
137,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year
138,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,never,white,never
139,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,CL6,CL0,CL0,CL4,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,not last year,white,not last year
140,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,not last year
141,-0.07854,0.48246,0.45468,0.96082,-0.50212,1.98437,0.32197,1.43533,0.94156,-0.27607,-0.71126,-0.21575,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
142,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.79151,0.63779,-1.11902,1.2861,0.58489,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,never,white,never
143,0.49788,-0.48246,-1.43719,0.96082,-0.31685,-0.46725,-0.30033,-1.27553,0.28783,-0.14277,0.52975,0.40148,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,not last year
144,0.49788,-0.48246,-0.05921,0.96082,-1.10702,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
145,1.09449,-0.48246,-0.05921,0.24923,-0.31685,0.13606,-1.09207,-0.45174,-1.21213,-0.00665,-0.21712,0.7654,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL1,not last year,white,last year
146,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-1.11902,2.23427,0.7583,1.29221,0.40148,CL4,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
147,1.82213,-0.48246,-0.05921,0.96082,-0.31685,0.22393,-1.23177,-0.17779,-0.45321,-0.27607,0.19268,-1.18084,CL6,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year
148,0.49788,-0.48246,1.16365,0.96082,-1.10702,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
149,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.05188,-1.09207,-2.63199,-0.91699,0.25953,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
150,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.79151,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,CL4,CL0,CL0,CL0,CL3,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
151,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.24649,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,never
152,0.49788,0.48246,0.45468,0.96082,-0.31685,0.52135,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year
153,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.54858,CL5,CL0,CL1,CL2,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL2,CL0,CL0,CL1,CL5,CL0,CL0,last year,white,not last year
154,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.67825,0.96248,-1.68062,0.76096,0.7583,-0.21712,-0.52593,CL6,CL0,CL1,CL0,CL4,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,never,white,not last year
155,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.82196,-1.37639,0.7233,-0.45321,0.58489,-0.21712,0.7654,CL5,CL0,CL0,CL5,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
156,0.49788,0.48246,0.45468,0.96082,-1.10702,0.62967,-1.37639,-1.27553,0.28783,-0.27607,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
157,0.49788,0.48246,-0.61113,0.96082,-0.31685,1.23461,0.00332,-0.31776,1.11406,0.12331,0.19268,-0.52593,CL5,CL2,CL1,CL1,CL6,CL2,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,last year,white,not last year
158,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-1.05308,1.11406,-1.82919,-0.45321,0.7583,-0.21712,0.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,never
159,0.49788,0.48246,0.45468,-0.09765,-0.31685,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
160,1.09449,0.48246,-0.61113,0.96082,-1.10702,-0.46725,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
161,1.09449,-0.48246,1.16365,-0.28519,-0.31685,1.02119,0.80523,0.44585,-0.15487,0.25953,-0.21712,0.40148,CL5,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0,not last year,white,last year
162,0.49788,-0.48246,0.45468,0.96082,-1.10702,-0.67825,0.32197,-0.84732,1.81866,-0.40581,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,not last year,non-white,never
163,-0.07854,0.48246,0.45468,-0.46841,-0.31685,0.22393,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,CL3,CL0,CL0,CL0,CL5,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
164,-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,never
165,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,CL3,CL1,CL0,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
166,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.24649,-0.30033,-0.31776,-0.45321,1.63088,-1.37983,-0.84637,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,not last year,white,not last year
167,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL3,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL6,CL0,CL3,last year,white,last year
168,-0.07854,0.48246,-0.05921,0.96082,-1.10702,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,CL2,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
169,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,1.2861,-1.27553,-0.30172,-1.13788,0.52975,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,never
170,-0.95197,0.48246,-1.22751,0.96082,-0.31685,-0.34799,0.00332,-1.42424,0.59042,-0.14277,-0.71126,0.40148,CL5,CL0,CL3,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,last year,white,never
171,1.09449,-0.48246,-1.7379,0.96082,-0.31685,1.37297,-0.30033,-0.31776,0.13136,-0.14277,0.88113,0.40148,CL2,CL1,CL1,CL3,CL6,CL2,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL0,CL0,not last year,white,not last year
172,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.34799,0.96248,2.15324,0.76096,-0.78155,1.29221,1.92173,CL6,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,not last year,white,not last year
173,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.52135,-0.57545,-0.45174,-0.45321,0.7583,0.19268,-1.18084,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL5,CL0,CL0,not last year,white,not last year
174,0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,0.63779,1.24033,0.13136,0.25953,0.52975,0.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
175,0.49788,0.48246,-0.05921,0.96082,-0.31685,1.02119,-0.57545,-2.21069,0.76096,-1.5184,0.88113,0.07987,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,not last year,white,never
176,1.82213,0.48246,0.45468,0.96082,-0.31685,0.62967,0.00332,0.44585,1.2861,0.12331,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,not last year
177,0.49788,0.48246,0.45468,0.96082,0.1144,-0.14882,-0.57545,-0.84732,-1.21213,-0.52745,-1.37983,-1.18084,CL3,CL0,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
178,0.49788,0.48246,0.45468,0.96082,-0.31685,1.49158,0.00332,-1.27553,-0.91699,1.13407,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
179,1.09449,0.48246,0.45468,0.96082,-0.31685,0.82562,-0.94779,-0.45174,0.76096,-0.14277,0.19268,-0.21575,CL5,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0,not last year,white,not last year
180,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,CL5,CL1,CL0,CL0,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0,last year,white,not last year
